"processed","message_id","event","api_key_id","recv_message_id","credential_id","subject","from","email","asm_group_id","template_id","originating_ip","reason","outbound_ip","outbound_ip_type","mx","attempt","url","user_agent","type","is_unique","username","categories","marketing_campaign_id","marketing_campaign_name","marketing_campaign_split_id","marketing_campaign_version","unique_args"
"2026-01-08 16:23:15.000","Kun1SH0nSqiWNlgNOopsJQ.recvd-6cfbc69475-j4p5p-1-695FD9F1-7.0","deferred","","Kun1SH0nSqiWNlgNOopsJQ","","","","elenaberdu@gmail.com","","","","421 4.7.32 Your email has been rate limited because the From: header (RFC5322) in this message isn't aligned with either the authenticated SPF or DKIM organizational domain. To learn more about DMARC alignment, visit https://support.google.com/a?p=dmarc-alignment To learn more about Gmail requirements for bulk senders, visit https://support.google.com/a?p=sender-guidelines. d75a77b69052e-4ffa8eb0f7dsi89645901cf.305 - gsmtp","149.72.123.24","","gmail-smtp-in.l.google.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:23:15.000","0bmGYyD8QU64s88smTl3_Q.recvd-7bd9484584-9xkh7-1-695FD9F3-15.0","drop","","0bmGYyD8QU64s88smTl3_Q","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:23:18.000","tO98zEshQ3misd7M9KnBuA.recvd-57646fdd57-zs5fm-1-695FD9F6-A.0","drop","","tO98zEshQ3misd7M9KnBuA","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:23:47.000","Kun1SH0nSqiWNlgNOopsJQ.recvd-6cfbc69475-j4p5p-1-695FD9F1-7.0","deferred","","Kun1SH0nSqiWNlgNOopsJQ","","","","elenaberdu@gmail.com","","","","421 4.7.32 Your email has been rate limited because the From: header (RFC5322) in this message isn't aligned with either the authenticated SPF or DKIM organizational domain. To learn more about DMARC alignment, visit https://support.google.com/a?p=dmarc-alignment To learn more about Gmail requirements for bulk senders, visit https://support.google.com/a?p=sender-guidelines. 6a1803df08f44-890771cedc6si83671666d6.219 - gsmtp","159.183.224.104","","gmail-smtp-in.l.google.com",1,"","","","","","[]","","","","","{}"
"2026-01-08 16:23:47.000","7DBeWT1NRyG_NyGiwsoZhA.recvd-5fd89d8b4b-wtkd5-1-695FD5A7-3B.0","deferred","","7DBeWT1NRyG_NyGiwsoZhA","","","","elenaberdu@gmail.com","","","","421 4.7.32 Your email has been rate limited because the From: header (RFC5322) in this message isn't aligned with either the authenticated SPF or DKIM organizational domain. To learn more about DMARC alignment, visit https://support.google.com/a?p=dmarc-alignment To learn more about Gmail requirements for bulk senders, visit https://support.google.com/a?p=sender-guidelines. d2e1a72fcca58-819c75bf099si15676998b3a.284 - gsmtp","159.183.224.105","","gmail-smtp-in.l.google.com",6,"","","","","","[]","","","","","{}"
"2026-01-08 16:24:18.000","Kun1SH0nSqiWNlgNOopsJQ.recvd-6cfbc69475-j4p5p-1-695FD9F1-7.0","deferred","","Kun1SH0nSqiWNlgNOopsJQ","","","","elenaberdu@gmail.com","","","","421 4.7.32 Your email has been rate limited because the From: header (RFC5322) in this message isn't aligned with either the authenticated SPF or DKIM organizational domain. To learn more about DMARC alignment, visit https://support.google.com/a?p=dmarc-alignment To learn more about Gmail requirements for bulk senders, visit https://support.google.com/a?p=sender-guidelines. d75a77b69052e-4ffa8eddf69si97431541cf.420 - gsmtp","149.72.126.143","","gmail-smtp-in.l.google.com",2,"","","","","","[]","","","","","{}"
"2026-01-08 16:24:47.000","xfX-IYfjSNmZ1fKknhOslA.recvd-7bd9484584-cqlsb-1-695FD979-20.0","delivered","","xfX-IYfjSNmZ1fKknhOslA","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767889487 41be03b00d2f7-c4cca06da63si11927204a12.422 - gsmtp","149.72.120.130","shared","gmail-smtp-in.l.google.com",3,"","","","","","[]","","","","","{}"
"2026-01-08 16:25:06.000","Kun1SH0nSqiWNlgNOopsJQ.recvd-6cfbc69475-j4p5p-1-695FD9F1-7.0","delivered","","Kun1SH0nSqiWNlgNOopsJQ","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767889505 af79cd13be357-8c37f53cbbasi863558185a.332 - gsmtp","159.183.224.104","shared","gmail-smtp-in.l.google.com",3,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:14.000","KsAvCUwJQDOakl1X_KY6qA.recvd-5fb7fdbd94-2x5nl-1-695FDAE2-1F.0","drop","","KsAvCUwJQDOakl1X_KY6qA","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:17.000","s9oE9CfqRmu7ri22yFZA_g.recvd-5fb7fdbd94-nwxct-1-695FDAE5-1.0","drop","","s9oE9CfqRmu7ri22yFZA_g","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:19.000","a4FHg9AETBmphU3fBiw05w.recvd-6db4b8db96-qsdt2-1-695FDAE7-3B.0","drop","","a4FHg9AETBmphU3fBiw05w","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:22.000","4H1n0IQWSPK4G5LWEsxhyQ.recvd-5fd89d8b4b-whptz-1-695FDAEA-B.0","drop","","4H1n0IQWSPK4G5LWEsxhyQ","","Alerta de seguridad: posible fraude detectado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:24.000","VvnX5O2nSjO6RG81uumltA.recvd-5fd89d8b4b-66drn-1-695FDAEC-10.0","drop","","VvnX5O2nSjO6RG81uumltA","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:27.000","vjM0k9qwSIizyAMWxt3KhA.recvd-67dddcc6fc-jn7n7-1-695FDAEF-D.0","drop","","vjM0k9qwSIizyAMWxt3KhA","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:29.000","N0_dHbjoQ2O110Z0tS1i-A.recvd-6cfbc69475-rs6gw-1-695FDAF1-27.0","drop","","N0_dHbjoQ2O110Z0tS1i-A","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:30.000","hZ-jDAAOSWWwPkJPJLa9rw.recvd-5fb7fdbd94-64jb8-1-695FDAF2-7.0","processed","","hZ-jDAAOSWWwPkJPJLa9rw","","Test Notifications Service","elenaberdu@gmail.com","elenaberdu@gmail.com","","","87.58.86.98","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:32.000","idw7ZxfURJCOmgXEwrdE4g.recvd-5fb7fdbd94-5q4qn-1-695FDAF4-F.0","drop","","idw7ZxfURJCOmgXEwrdE4g","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:32.000","hZ-jDAAOSWWwPkJPJLa9rw.recvd-5fb7fdbd94-64jb8-1-695FDAF2-7.0","delivered","","hZ-jDAAOSWWwPkJPJLa9rw","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767889652 d75a77b69052e-4ffa8e74250si98014641cf.209 - gsmtp","149.72.123.24","shared","gmail-smtp-in.l.google.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:27:42.000","ACgq6Vk0S02RL9CgU_9OYw.recvd-6db4b8db96-4hdl6-1-695FDAFE-34.0","drop","","ACgq6Vk0S02RL9CgU_9OYw","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:10.000","qSE4HnUNSe6uCQ_HT0cyuA.recvd-7bd9484584-cqlsb-1-695FDC46-A.0","drop","","qSE4HnUNSe6uCQ_HT0cyuA","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:13.000","vtlIUSyeSDqUtCYczRi1nQ.recvd-6db4b8db96-9jssc-1-695FDC49-23.0","drop","","vtlIUSyeSDqUtCYczRi1nQ","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:16.000","XmR51zPPQYu6l50AYD6Gkg.recvd-6cfbc69475-fksj9-1-695FDC4B-37.0","drop","","XmR51zPPQYu6l50AYD6Gkg","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:18.000","hlfxNN4TR3KuG_PcpSs1Zw.recvd-7bd9484584-scfpz-1-695FDC4E-24.0","drop","","hlfxNN4TR3KuG_PcpSs1Zw","","Alerta de seguridad: posible fraude detectado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:21.000","iQSkuiD7SlSWLXBRy8XT0g.recvd-7bd9484584-pxq8r-1-695FDC51-19.0","drop","","iQSkuiD7SlSWLXBRy8XT0g","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:24.000","nAxZa4ZGQYm3F1xL9_KW6A.recvd-5fd89d8b4b-njltx-1-695FDC54-4.0","drop","","nAxZa4ZGQYm3F1xL9_KW6A","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:26.000","Z0A-llxwSIy0CjxAmnOGWQ.recvd-canary-69ff975b74-g7zln-1-695FDC56-1A.0","drop","","Z0A-llxwSIy0CjxAmnOGWQ","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:29.000","kBnT5jkDR2uruj_HggkdAA.recvd-6db4b8db96-4hdl6-1-695FDC59-E.0","processed","","kBnT5jkDR2uruj_HggkdAA","","Test Notifications Service","elenaberdu@gmail.com","elenaberdu@gmail.com","","","87.58.86.98","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:29.000","x1Vsak7ZTriqTpNJKVxu_Q.recvd-7bd9484584-9xkh7-1-695FDC59-14.0","drop","","x1Vsak7ZTriqTpNJKVxu_Q","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:31.000","kBnT5jkDR2uruj_HggkdAA.recvd-6db4b8db96-4hdl6-1-695FDC59-E.0","delivered","","kBnT5jkDR2uruj_HggkdAA","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767890011 d75a77b69052e-4ffa8ec0dd0si88204821cf.361 - gsmtp","149.72.123.24","shared","gmail-smtp-in.l.google.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:32.000","ALRClmU6S16Fj_ULGuC_5g.recvd-7445688857-w5s6h-1-695FDC5B-14.0","drop","","ALRClmU6S16Fj_ULGuC_5g","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:33:34.000","QqzQTAyQS92673KnuQsDMg.recvd-5fd89d8b4b-66drn-1-695FDC5E-13.0","drop","","QqzQTAyQS92673KnuQsDMg","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:37:57.000","sT502IZKS2-re1AOIP8TUw.recvd-6db4b8db96-qsdt2-1-695FDD65-1F.0","drop","","sT502IZKS2-re1AOIP8TUw","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:00.000","n1hZ9o91TIS6uHvVC9PN_g.recvd-57646fdd57-zxx57-1-695FDD68-E.0","drop","","n1hZ9o91TIS6uHvVC9PN_g","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:02.000","BNHNFdSfSiKkJHaZeNAWWQ.recvd-canary-7f45df575c-cbq4r-1-695FDD6A-21.0","drop","","BNHNFdSfSiKkJHaZeNAWWQ","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:05.000","pK_UWg60Q8qm_uI_262KBg.recvd-7bd9484584-cqlsb-1-695FDD6D-2B.0","drop","","pK_UWg60Q8qm_uI_262KBg","","Alerta de seguridad: posible fraude detectado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:08.000","_U9R0lxtR2qFkxU5DLTM4Q.recvd-canary-6dcdfbf987-th9vq-1-695FDD6F-3B.0","drop","","_U9R0lxtR2qFkxU5DLTM4Q","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:10.000","bOtsiPccQNOh483k02OSMw.recvd-5fd89d8b4b-ccpcq-1-695FDD72-2B.0","drop","","bOtsiPccQNOh483k02OSMw","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:13.000","W-6i7hRPQriGp-2v1e7LhQ.recvd-5fb7fdbd94-5q4qn-1-695FDD75-4.0","drop","","W-6i7hRPQriGp-2v1e7LhQ","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:15.000","4HjsNuT-TqynX7mZmzvSlw.recvd-7445688857-5vjbt-1-695FDD77-21.0","drop","","4HjsNuT-TqynX7mZmzvSlw","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:16.000","teA4PjcvR6aga8TT2KE1mw.recvd-6cfbc69475-fksj9-1-695FDD78-8.0","processed","","teA4PjcvR6aga8TT2KE1mw","","Test Notifications Service","elenaberdu@gmail.com","elenaberdu@gmail.com","","","87.58.86.98","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:18.000","teA4PjcvR6aga8TT2KE1mw.recvd-6cfbc69475-fksj9-1-695FDD78-8.0","delivered","","teA4PjcvR6aga8TT2KE1mw","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767890298 af79cd13be357-8c37f544666si883805985a.427 - gsmtp","159.183.235.50","shared","gmail-smtp-in.l.google.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:18.000","w2V7XMi3RVqsWsV-ZepFOA.recvd-57646fdd57-4xhjf-1-695FDD7A-E.0","drop","","w2V7XMi3RVqsWsV-ZepFOA","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:38:21.000","ryxr26bZQ5me96jWXhK_Cw.recvd-6cfbc69475-j4p5p-1-695FDD7D-3.0","drop","","ryxr26bZQ5me96jWXhK_Cw","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:41:29.000","7DBeWT1NRyG_NyGiwsoZhA.recvd-5fd89d8b4b-wtkd5-1-695FD5A7-3B.0","delivered","","7DBeWT1NRyG_NyGiwsoZhA","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767890489 d2e1a72fcca58-819c67e4035si13166847b3a.168 - gsmtp","149.72.154.232","shared","gmail-smtp-in.l.google.com",7,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:39.000","cZvl17MWTm247ieaI4dW6w.recvd-67dddcc6fc-s4d5d-1-695FDEBB-F.0","drop","","cZvl17MWTm247ieaI4dW6w","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:41.000","Tb4QAjzXQJCxidSSicjk7w.recvd-5fd89d8b4b-66drn-1-695FDEBD-18.0","drop","","Tb4QAjzXQJCxidSSicjk7w","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:44.000","5tfIDzXRQ-evPwoAgeknfg.recvd-6cfbc69475-rs6gw-1-695FDEC0-14.0","drop","","5tfIDzXRQ-evPwoAgeknfg","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:47.000","9HWotdTsQfukCNDLfTMFxg.recvd-6cfbc69475-fksj9-1-695FDEC3-F.0","drop","","9HWotdTsQfukCNDLfTMFxg","","Alerta de seguridad: posible fraude detectado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:50.000","2jHzfr9vQ4OwYk-ZrioXqA.recvd-5fd89d8b4b-bn27p-1-695FDEC6-2.0","drop","","2jHzfr9vQ4OwYk-ZrioXqA","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:52.000","Xgh1qA6rTka9bOkCznooFA.recvd-7bd9484584-cxdr7-1-695FDEC8-18.0","drop","","Xgh1qA6rTka9bOkCznooFA","","Pago programado","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:55.000","Fb_MAk2FROKzNiDRYA0XHA.recvd-7bd9484584-2jsnx-1-695FDECB-B.0","drop","","Fb_MAk2FROKzNiDRYA0XHA","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:57.000","m_YPh1CLR7yOE_ZDMUVpFg.recvd-6cfbc69475-pmvrv-1-695FDECD-3B.0","drop","","m_YPh1CLR7yOE_ZDMUVpFg","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:58.000","mkjg_0isScaDpG29YkqtMw.recvd-5fd89d8b4b-n5hrf-1-695FDECE-C.0","processed","","mkjg_0isScaDpG29YkqtMw","","Test Notifications Service","elenaberdu@gmail.com","elenaberdu@gmail.com","","","87.58.86.98","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:43:59.000","mkjg_0isScaDpG29YkqtMw.recvd-5fd89d8b4b-n5hrf-1-695FDECE-C.0","delivered","","mkjg_0isScaDpG29YkqtMw","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767890639 d2e1a72fcca58-819c73bd034si13040924b3a.280 - gsmtp","149.72.154.232","shared","gmail-smtp-in.l.google.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:44:00.000","k-xdRBTpSNKhf4nz8_M1HA.recvd-6cfbc69475-8cpxb-1-695FDED0-B.0","drop","","k-xdRBTpSNKhf4nz8_M1HA","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 16:44:03.000","UF_PqCbeRRCEbtUcaLiCKA.recvd-6db4b8db96-9jssc-1-695FDED3-14.0","drop","","UF_PqCbeRRCEbtUcaLiCKA","","Pago realizado correctamente","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 18:36:19.000","mbOSfx2-QJO2Wu4dLO3Gvg.recvd-canary-676bcfb99b-lksbl-1-695FF923-2E.0","drop","","mbOSfx2-QJO2Wu4dLO3Gvg","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","nomail@example.com","","","87.58.86.98","Invalid","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 18:37:24.000","EYlpXp-GT2KxPjvMONEyqw.recvd-5fd89d8b4b-h864f-1-695FF964-35.0","processed","","EYlpXp-GT2KxPjvMONEyqw","","Test Notifications Service","elenaberdu@gmail.com","elenaberdu@gmail.com","","","87.58.86.98","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 18:37:27.000","EYlpXp-GT2KxPjvMONEyqw.recvd-5fd89d8b4b-h864f-1-695FF964-35.0","delivered","","EYlpXp-GT2KxPjvMONEyqw","","","","elenaberdu@gmail.com","","","","250 2.0.0 OK  1767897447 d9443c01a7336-2a3e3cd6339si130379715ad.186 - gsmtp","159.183.224.104","shared","gmail-smtp-in.l.google.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:05:16.000","EMtzToRFSJOVlc6SXGJ_2Q.recvd-7bd9484584-pwj7w-1-695FFFEC-7C.0","processed","","EMtzToRFSJOVlc6SXGJ_2Q","","Nuevo inicio de sesión en tu cuenta","elenaberdu@gmail.com","eeee@eee.com","","","87.58.86.122","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:05:19.000","EMtzToRFSJOVlc6SXGJ_2Q.recvd-7bd9484584-pwj7w-1-695FFFEC-7C.0","deferred","","EMtzToRFSJOVlc6SXGJ_2Q","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.126.143:0->3.33.130.190:25: i/o timeout","149.72.126.143","","eee.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:05:42.000","EMtzToRFSJOVlc6SXGJ_2Q.recvd-7bd9484584-pwj7w-1-695FFFEC-7C.0","deferred","","EMtzToRFSJOVlc6SXGJ_2Q","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.154.232:0->15.197.148.33:25: i/o timeout","149.72.154.232","","eee.com",1,"","","","","","[]","","","","","{}"
"2026-01-08 19:06:23.000","EMtzToRFSJOVlc6SXGJ_2Q.recvd-7bd9484584-pwj7w-1-695FFFEC-7C.0","deferred","","EMtzToRFSJOVlc6SXGJ_2Q","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 159.183.224.105:0->15.197.148.33:25: i/o timeout","159.183.224.105","","eee.com",2,"","","","","","[]","","","","","{}"
"2026-01-08 19:07:52.000","EMtzToRFSJOVlc6SXGJ_2Q.recvd-7bd9484584-pwj7w-1-695FFFEC-7C.0","deferred","","EMtzToRFSJOVlc6SXGJ_2Q","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 159.183.235.50:0->15.197.148.33:25: i/o timeout","159.183.235.50","","eee.com",3,"","","","","","[]","","","","","{}"
"2026-01-08 19:09:35.000","EMtzToRFSJOVlc6SXGJ_2Q.recvd-7bd9484584-pwj7w-1-695FFFEC-7C.0","bounce","","EMtzToRFSJOVlc6SXGJ_2Q","","Nuevo inicio de sesión en tu cuenta","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.126.143:0->15.197.148.33:25: i/o timeout","149.72.126.143","shared","eee.com",4,"","","blocked","","","[]","","","","","{}"
"2026-01-08 19:11:36.000","R9pDtv5KRUmY0cBPPFZtPQ.recvd-canary-7f45df575c-cbq4r-1-69600168-2B.0","processed","","R9pDtv5KRUmY0cBPPFZtPQ","","Pago realizado correctamente","elenaberdu@gmail.com","eeee@eee.com","","","87.58.86.122","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:11:39.000","R9pDtv5KRUmY0cBPPFZtPQ.recvd-canary-7f45df575c-cbq4r-1-69600168-2B.0","deferred","","R9pDtv5KRUmY0cBPPFZtPQ","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.123.24:0->3.33.130.190:25: i/o timeout","149.72.123.24","","eee.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:11:55.000","R9pDtv5KRUmY0cBPPFZtPQ.recvd-canary-7f45df575c-cbq4r-1-69600168-2B.0","deferred","","R9pDtv5KRUmY0cBPPFZtPQ","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.120.130:0->15.197.148.33:25: i/o timeout","149.72.120.130","","eee.com",1,"","","","","","[]","","","","","{}"
"2026-01-08 19:13:02.000","R9pDtv5KRUmY0cBPPFZtPQ.recvd-canary-7f45df575c-cbq4r-1-69600168-2B.0","deferred","","R9pDtv5KRUmY0cBPPFZtPQ","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 159.183.224.104:0->15.197.148.33:25: i/o timeout","159.183.224.104","","eee.com",2,"","","","","","[]","","","","","{}"
"2026-01-08 19:14:18.000","R9pDtv5KRUmY0cBPPFZtPQ.recvd-canary-7f45df575c-cbq4r-1-69600168-2B.0","deferred","","R9pDtv5KRUmY0cBPPFZtPQ","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.154.232:0->15.197.148.33:25: i/o timeout","149.72.154.232","","eee.com",3,"","","","","","[]","","","","","{}"
"2026-01-08 19:16:26.000","R9pDtv5KRUmY0cBPPFZtPQ.recvd-canary-7f45df575c-cbq4r-1-69600168-2B.0","bounce","","R9pDtv5KRUmY0cBPPFZtPQ","","Pago realizado correctamente","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.120.130:0->15.197.148.33:25: i/o timeout","149.72.120.130","shared","eee.com",4,"","","blocked","","","[]","","","","","{}"
"2026-01-08 19:31:47.000","jzW_InLMRWehpxQLfI74tg.recvd-6cfbc69475-7l89r-1-69600623-11.0","processed","","jzW_InLMRWehpxQLfI74tg","","Alerta de seguridad: posible fraude detectado","elenaberdu@gmail.com","eeee@eee.com","","","87.58.86.122","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:31:49.000","jzW_InLMRWehpxQLfI74tg.recvd-6cfbc69475-7l89r-1-69600623-11.0","deferred","","jzW_InLMRWehpxQLfI74tg","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 159.183.235.50:0->3.33.130.190:25: i/o timeout","159.183.235.50","","eee.com",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:32:15.000","rfdC9gqURrq24a4g16rhQg.recvd-canary-5677f4768d-pzlp2-1-6960063F-23.0","processed","","rfdC9gqURrq24a4g16rhQg","","Historial completo de movimientos","elenaberdu@gmail.com","eeee@eee.com","","","87.58.86.122","","","","",0,"","","","","","[]","","","","","{}"
"2026-01-08 19:32:17.000","rfdC9gqURrq24a4g16rhQg.recvd-canary-5677f4768d-pzlp2-1-6960063F-23.0","deferred","","rfdC9gqURrq24a4g16rhQg","","","","eeee@eee.com","","","","error dialing remote address: dial tcp 149.72.123.24:0->3.33.130.190:25: i/o timeout","149.72.123.24","","eee.com",0,"","","","","","[]","","","","","{}"
